code,name,family,file,size,notes,source
R15-4b,LIGHT RAIL ONLY LEFT LANE,Regulatory Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/LIGHT_RAIL_ONLY_R15-4b.svg (was: no size table or width dimension read; drawn at page scale (1 pt = 0.1 in)),Original PDFs/shsd-2012-section1.pdf#page=260
R15-5,LIGHT RAIL DO NOT PASS,Regulatory Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/LIGHT_RAIL_DO_NOT_PASS_R15-5.svg (was: no size table or width dimension read; drawn at page scale (1 pt = 0.1 in)),Original PDFs/shsd-2012-section1.pdf#page=261
R15-5a,,Regulatory Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/DO_NOT_PASS_STOPPED_TRAIN_R15-5a.svg (was: no size table or width dimension read; drawn at page scale (1 pt = 0.1 in)),Original PDFs/shsd-2012-section1.pdf#page=262
R15-6a,DO NOT DRIVE ON TRACKS,Regulatory Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/DO_NOT_DRIVE_ON_TRACKS_R15-6a.svg (was: no size table or width dimension read; drawn at page scale (1 pt = 0.1 in)),Original PDFs/shsd-2012-section1.pdf#page=263
R15-7,,Regulatory Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/LIGHT_RAIL_DIVIDED_HIGHWAY_SYMBOL_R15-7.svg (was: no size table or width dimension read; drawn at page scale (1 pt = 0.1 in)),Original PDFs/shsd-2012-section1.pdf#page=264
R15-7a,,Regulatory Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/LIGHT_RAIL_DIVIDED_HIGHWAY_SYMBOL_T_INTERSECTION_R15-7a.svg (was: no size table or width dimension read; drawn at page scale (1 pt = 0.1 in)),Original PDFs/shsd-2012-section1.pdf#page=265
R15-8,LOOK (Arrow),Regulatory Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/LOOK_R15-8.svg (was: size 36 in: conventional-road row for R15-8 in the 2004/2012 sheets (2024 table has no marker)),Original PDFs/shsd-2012-section1.pdf#page=266
R16-4,FENDER BENDER MOVE VEH FROM TRAVEL LANE,Regulatory Signs,,,"same code as the base pack: use Federal (MUTCD 2023)/SVGs/MINOR_CRASHES_MOVE_VEHICLES_FROM_TRAVEL_LANES_R16-4.svg (was: size 36 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check)",Original PDFs/shsd-2012-section1.pdf#page=267
R16-4,FENDER BENDER MOVE VEH FROM TRAVEL LANE,Regulatory Signs,,,"same code as the base pack: use Federal (MUTCD 2023)/SVGs/MINOR_CRASHES_MOVE_VEHICLES_FROM_TRAVEL_LANES_R16-4.svg (was: size 36 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check)",Original PDFs/shsd-2012-section1.pdf#page=267
R19-1T,STOP FOR SCHOOL BUS LOADING OR UNLOADING,Regulatory Signs,STOP_FOR_SCHOOL_BUS_LOADING_OR_UNLOADING_R19-1T.svg,48.0x60.4 in,scale from the drawing's overall width dimension (48.0 in),Original PDFs/shsd-2012-section1.pdf#page=268
R19-3T,DAMAGING TREES OR PLANTS ON HIGHWAYS PROHIBITED BY LAW,Regulatory Signs,DAMAGING_TREES_OR_PLANTS_ON_HIGHWAYS_PROHIBITED_BY_LAW_R19-3T.svg,36.0x17.6 in,scale from the drawing's overall width dimension (36.0 in),Original PDFs/shsd-2012-section1.pdf#page=269
R19-3aT,RESTRICTED ACTIVITY AREA (with Symbol),Regulatory Signs,RESTRICTED_ACTIVITY_AREA_WITH_SYMBOL_R19-3aT.svg,18.0x24.0 in,scale from the drawing's overall width dimension (18.0 in),Original PDFs/shsd-2012-section1.pdf#page=270
R19-3bT,CIRCLE/DIA       - RED,Regulatory Signs,CIRCLE_DIA_RED_R19-3bT.svg,9.0x12.0 in,scale from the drawing's overall width dimension (9.0 in),Original PDFs/shsd-2012-section1.pdf#page=271
R19-4T,TEXAS,Regulatory Signs,TEXAS_R19-4T.svg,30.0x14.6 in,scale from the drawing's overall width dimension (30.0 in),Original PDFs/shsd-2012-section1.pdf#page=272
R19-5T,NO DUMPING ALLOWED,Regulatory Signs,NO_DUMPING_ALLOWED_R19-5T.svg,24.0x30.2 in,scale from the drawing's overall width dimension (24.0 in),Original PDFs/shsd-2012-section1.pdf#page=273
R19-6aT,TEXAS,Regulatory Signs,TEXAS_R19-6aT.svg,48.0x29.6 in,scale from the drawing's overall width dimension (48.0 in),Original PDFs/shsd-2012-section1.pdf#page=274
R19-6T,LITTERING PROHIBITED $ FINE STATE LAW,Regulatory Signs,LITTERING_PROHIBITED_FINE_STATE_LAW_R19-6T.svg,48.0x29.6 in,no dimension of its own; drawn to the same size as R19-6aT on the sheet — check,Original PDFs/shsd-2012-section1.pdf#page=274
R19-6bT,TEXAS,Regulatory Signs,TEXAS_R19-6bT.svg,3.5x3.2 in,"size 3.5 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check",Original PDFs/shsd-2012-section1.pdf#page=275
R19-7T,NO FISHING FROM BRIDGE,Regulatory Signs,NO_FISHING_FROM_BRIDGE_R19-7T.svg,24.0x30.2 in,"size 24 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check",Original PDFs/shsd-2012-section1.pdf#page=277
R19-8T,FASTEN SAFETY BELTS STATE LAW,Regulatory Signs,FASTEN_SAFETY_BELTS_STATE_LAW_R19-8T.svg,30.0x30.0 in,size 30 in: no conventional-road marker in the table and no earlier edition of this code; 30 in diamond chosen — check,Original PDFs/shsd-2012-section1.pdf#page=278
R19-10aT,BURN BAN IN EFFECT,Regulatory Signs,BURN_BAN_IN_EFFECT_R19-10aT.svg,30.3x17.0 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section1.pdf#page=280
R19-10aT,BURN BAN IN EFFECT,Regulatory Signs,BURN_BAN_IN_EFFECT_VAR2_R19-10aT.svg,24.0x13.6 in,scale from the drawing's overall width dimension (24.0 in),Original PDFs/shsd-2012-section1.pdf#page=280
R19-10bT,COUNTY BURN BAN IN EFFECT,Regulatory Signs,COUNTY_BURN_BAN_IN_EFFECT_R19-10bT.svg,30.0x36.0 in,scale from the drawing's overall height dimension (36.0 in),Original PDFs/shsd-2012-section1.pdf#page=281
R20-1TP,TEXAS,Regulatory Signs,TEXAS_R20-1TP.svg,24.0x17.8 in,scale from the drawing's overall width dimension (24.0 in),Original PDFs/shsd-2012-section1.pdf#page=282
R19-11T,NON-MOW AREA,Regulatory Signs,NON_MOW_AREA_R19-11T.svg,18.0x12.0 in,scale from the drawing's overall width dimension (18.0 in),Original PDFs/shsd-2012-section1.pdf#page=282
R20-4TP,X MILES AHEAD (Plaque),Regulatory Signs,X_MILES_AHEAD_PLAQUE_R20-4TP.svg,48.0x23.2 in,scale from the drawing's overall width dimension (48.0 in),Original PDFs/shsd-2012-section1.pdf#page=283
R20-4TP,X MILES AHEAD (Plaque),Regulatory Signs,X_MILES_AHEAD_PLAQUE_VAR2_R20-4TP.svg,48.0x31.7 in,scaled from the dimensioned R20-4TP drawing (thumbnail),Original PDFs/shsd-2012-section1.pdf#page=283
R23-1T,NO TRESPASSING CONSTRUCTION PERSONNEL ONLY,Regulatory Signs,NO_TRESPASSING_CONSTRUCTION_PERSONNEL_ONLY_R23-1T.svg,24.0x36.4 in,scale from the drawing's overall width dimension (24.0 in),Original PDFs/shsd-2012-section1.pdf#page=284
R23-1aT,NO TRESPASSING CONSTRUCTION PERSONNEL ONLY,Regulatory Signs,NO_TRESPASSING_CONSTRUCTION_PERSONNEL_ONLY_R23-1aT.svg,48.0x24.0 in,scale from the drawing's overall width dimension (48.0 in),Original PDFs/shsd-2012-section1.pdf#page=284
R24-1T,INFORMATION CONTACT LOCAL WATER XXXX,Regulatory Signs,INFORMATION_CONTACT_LOCAL_WATER_XXXX_R24-1T.svg,24.0x36.4 in,scale from the drawing's overall width dimension (24.0 in),Original PDFs/shsd-2012-section1.pdf#page=285
R25-1T,Firearms,Regulatory Signs,FIREARMS_R25-1T.svg,36.0x36.0 in,scale from the drawing's overall width dimension (36.0 in),Original PDFs/shsd-2012-section1.pdf#page=286
R25-1aT,PROHIBITED,Regulatory Signs,PROHIBITED_R25-1aT.svg,37.1x12.0 in,scale from the drawing's overall height dimension (12.0 in),Original PDFs/shsd-2012-section1.pdf#page=286
R25-2T,WARNING ILLEGAL TO CARRY FIREARMS -,Regulatory Signs,WARNING_ILLEGAL_TO_CARRY_FIREARMS_R25-2T.svg,121.5x48.0 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in); 3 smaller detail drawing(s) beside it on the sheet not extracted,Original PDFs/shsd-2012-section1.pdf#page=287
R25-2T,WARNING ILLEGAL TO CARRY FIREARMS -,Regulatory Signs,WARNING_ILLEGAL_TO_CARRY_FIREARMS_RED_R25-2T.svg,121.5x16.0 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in); 3 smaller detail drawing(s) beside it on the sheet not extracted,Original PDFs/shsd-2012-section1.pdf#page=287
R25-2aT,TEXAS,Regulatory Signs,TEXAS_R25-2aT.svg,1.3x61.2 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in); 4 smaller detail drawing(s) beside it on the sheet not extracted,Original PDFs/shsd-2012-section1.pdf#page=288
R25-2aT,TEXAS,Regulatory Signs,TEXAS_RED_R25-2aT.svg,142.1x24.7 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in); 4 smaller detail drawing(s) beside it on the sheet not extracted,Original PDFs/shsd-2012-section1.pdf#page=288
W1-1R,,Warning Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/HORIZONTAL_ALIGNMENT_TURN_W1-1R.svg (was: size 30 in: conventional-road row for W1-1 in the 2004/2012 sheets (2024 table has no marker)),Original PDFs/shsd-2012-section2.pdf#page=3
W1-1L,,Warning Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/HORIZONTAL_ALIGNMENT_TURN_W1-1L.svg (was: size 30 in: conventional-road row for W1-1 in the 2004/2012 sheets (2024 table has no marker)),Original PDFs/shsd-2012-section2.pdf#page=3
W1-1L,,Warning Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/HORIZONTAL_ALIGNMENT_TURN_W1-1L.svg (was: size 30 in: conventional-road row for W1-1 in the 2004/2012 sheets (2024 table has no marker)),Original PDFs/shsd-2012-section2.pdf#page=3
W1-1aR,,Warning Signs,SIGN_W1-1aR.svg,50.9x50.9 in,"size 36 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check",Original PDFs/shsd-2012-section2.pdf#page=4
W1-1aL,,Warning Signs,SIGN_W1-1aL.svg,50.9x50.9 in,"size 36 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check",Original PDFs/shsd-2012-section2.pdf#page=4
W1-2aR,,Warning Signs,,,"same code as the base pack: use Federal (MUTCD 2023)/SVGs/CURVE_ENGLISH_W1-2aR.svg (was: size 36 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check)",Original PDFs/shsd-2012-section2.pdf#page=5
W1-2R,,Warning Signs,,,"same code as the base pack: use Federal (MUTCD 2023)/SVGs/HORIZONTAL_ALIGNMENT_CURVE_W1-2R.svg (was: size 36 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check)",Original PDFs/shsd-2012-section2.pdf#page=5
W1-2aL,,Warning Signs,SIGN_W1-2aL.svg,50.9x50.9 in,"size 36 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check",Original PDFs/shsd-2012-section2.pdf#page=5
W1-2L,,Warning Signs,,,"same code as the base pack: use Federal (MUTCD 2023)/SVGs/HORIZONTAL_ALIGNMENT_CURVE_W1-2L.svg (was: size 36 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check)",Original PDFs/shsd-2012-section2.pdf#page=5
W1-3R,,Warning Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/HORIZONTAL_ALIGNMENT_REVERSE_TURN_W1-3R.svg (was: size 30 in: conventional-road row for W1-3 in the 2004/2012 sheets (2024 table has no marker)),Original PDFs/shsd-2012-section2.pdf#page=6
W1-3L,,Warning Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/HORIZONTAL_ALIGNMENT_REVERSE_TURN_W1-3L.svg (was: size 30 in: conventional-road row for W1-3 in the 2004/2012 sheets (2024 table has no marker)),Original PDFs/shsd-2012-section2.pdf#page=6
W1-4R,,Warning Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/HORIZONTAL_ALIGNMENT_REVERSE_CURVE_W1-4R.svg (was: size 30 in: conventional-road row for W1-4 in the 2004/2012 sheets (2024 table has no marker)),Original PDFs/shsd-2012-section2.pdf#page=7
W1-4L,,Warning Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/HORIZONTAL_ALIGNMENT_REVERSE_CURVE_W1-4L.svg (was: size 30 in: conventional-road row for W1-4 in the 2004/2012 sheets (2024 table has no marker)),Original PDFs/shsd-2012-section2.pdf#page=7
W1-5R,,Warning Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/HORIZONTAL_ALIGNMENT_WINDING_ROAD_W1-5R.svg (was: size 30 in: conventional-road row for W1-5 in the 2004/2012 sheets (2024 table has no marker)),Original PDFs/shsd-2012-section2.pdf#page=8
W1-5L,,Warning Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/HORIZONTAL_ALIGNMENT_WINDING_ROAD_W1-5L.svg (was: size 30 in: conventional-road row for W1-5 in the 2004/2012 sheets (2024 table has no marker)),Original PDFs/shsd-2012-section2.pdf#page=8
W1-6R,,Warning Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/LARGE_ARROW_1_DIRECTION_W1-6R.svg (was: no size table or width dimension read; drawn at page scale (1 pt = 0.1 in)),Original PDFs/shsd-2012-section2.pdf#page=9
W1-6L,,Warning Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/LARGE_ARROW_1_DIRECTION_W1-6L.svg (was: no size table or width dimension read; drawn at page scale (1 pt = 0.1 in)),Original PDFs/shsd-2012-section2.pdf#page=9
W1-7,,Warning Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/LARGE_ARROW_2_DIRECTION_W1-7.svg (was: no size table or width dimension read; drawn at page scale (1 pt = 0.1 in)),Original PDFs/shsd-2012-section2.pdf#page=10
W1-7T,TEXAS,Warning Signs,TEXAS_W1-7T.svg,143.9x36.0 in,scale from the drawing's overall height dimension (36.0 in),Original PDFs/shsd-2012-section2.pdf#page=11
W1-7T,TEXAS,Warning Signs,TEXAS_VAR2_W1-7T.svg,143.9x54.2 in,scaled from the dimensioned W1-7T drawing (thumbnail),Original PDFs/shsd-2012-section2.pdf#page=11
W1-8R,,Warning Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/CHEVRON_ALIGNMENT_W1-8R.svg (was: size 18 in: conventional-road row for W1-8 in the 2004/2012 sheets (2024 table has no marker)),Original PDFs/shsd-2012-section2.pdf#page=12
W1-8L,,Warning Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/CHEVRON_ALIGNMENT_W1-8L.svg (was: size 18 in: conventional-road row for W1-8 in the 2004/2012 sheets (2024 table has no marker)),Original PDFs/shsd-2012-section2.pdf#page=12
W1-9TL,Chevron/One Direction Large Arrow,Warning Signs,CHEVRON_ONE_DIRECTION_LARGE_ARROW_W1-9TL.svg,143.8x36.0 in,scale from the drawing's overall height dimension (36.0 in),Original PDFs/shsd-2012-section2.pdf#page=13
W1-9TL,Chevron/One Direction Large Arrow,Warning Signs,CHEVRON_ONE_DIRECTION_LARGE_ARROW_VAR2_W1-9TL.svg,143.8x54.2 in,scaled from the dimensioned W1-9TL drawing (thumbnail),Original PDFs/shsd-2012-section2.pdf#page=13
W1-9TR,Chevron/One Direction Large Arrow,Warning Signs,CHEVRON_ONE_DIRECTION_LARGE_ARROW_W1-9TR.svg,143.8x53.9 in,scaled from the dimensioned W1-9TL drawing (thumbnail),Original PDFs/shsd-2012-section2.pdf#page=13
W1-10R,Horizontal Alignment,Warning Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/COMBINATION_HORIZONTAL_ALIGNMENT_INTERSECTION_W1-10R.svg (was: size 36 in: conventional-road row for W1-10 in the 2004/2012 sheets (2024 table has no marker)),Original PDFs/shsd-2012-section2.pdf#page=14
W1-10L,Horizontal Alignment,Warning Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/COMBINATION_HORIZONTAL_ALIGNMENT_INTERSECTION_W1-10L.svg (was: size 36 in: conventional-road row for W1-10 in the 2004/2012 sheets (2024 table has no marker)),Original PDFs/shsd-2012-section2.pdf#page=14
W1-10L,Horizontal Alignment,Warning Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/COMBINATION_HORIZONTAL_ALIGNMENT_INTERSECTION_W1-10L.svg (was: size 36 in: conventional-road row for W1-10 in the 2004/2012 sheets (2024 table has no marker)),Original PDFs/shsd-2012-section2.pdf#page=14
W1-10aL,Combination Horizontal Arrow (Curve)/Cross Road,Warning Signs,,,"same code as the base pack: use Federal (MUTCD 2023)/SVGs/COMBINATION_HORIZONTAL_ALIGNMENT_INTERSECTION_W1-10aL.svg (was: size 36 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check)",Original PDFs/shsd-2012-section2.pdf#page=15
W1-10aL,Combination Horizontal Arrow (Curve)/Cross Road,Warning Signs,,,"same code as the base pack: use Federal (MUTCD 2023)/SVGs/COMBINATION_HORIZONTAL_ALIGNMENT_INTERSECTION_W1-10aL.svg (was: size 36 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check)",Original PDFs/shsd-2012-section2.pdf#page=15
W1-10aL,Combination Horizontal Arrow (Curve)/Cross Road,Warning Signs,,,"same code as the base pack: use Federal (MUTCD 2023)/SVGs/COMBINATION_HORIZONTAL_ALIGNMENT_INTERSECTION_W1-10aL.svg (was: size 36 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check)",Original PDFs/shsd-2012-section2.pdf#page=15
W1-10aR,Combination Horizontal Arrow (Curve)/Cross Road,Warning Signs,,,"same code as the base pack: use Federal (MUTCD 2023)/SVGs/COMBINATION_HORIZONTAL_ALIGNMENT_INTERSECTION_W1-10aR.svg (was: size 36 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check)",Original PDFs/shsd-2012-section2.pdf#page=15
W1-10bR,CLSIGN,Warning Signs,,,"same code as the base pack: use Federal (MUTCD 2023)/SVGs/COMBINATION_HORIZONTAL_ALIGNMENT_INTERSECTION_W1-10bR.svg (was: size 36 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check)",Original PDFs/shsd-2012-section2.pdf#page=16
W1-10bL,CLSIGN,Warning Signs,,,"same code as the base pack: use Federal (MUTCD 2023)/SVGs/COMBINATION_HORIZONTAL_ALIGNMENT_INTERSECTION_W1-10bL.svg (was: size 36 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check)",Original PDFs/shsd-2012-section2.pdf#page=16
W1-10bL,CLSIGN,Warning Signs,,,"same code as the base pack: use Federal (MUTCD 2023)/SVGs/COMBINATION_HORIZONTAL_ALIGNMENT_INTERSECTION_W1-10bL.svg (was: size 36 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check)",Original PDFs/shsd-2012-section2.pdf#page=16
W1-10bL,CLSIGN,Warning Signs,,,"same code as the base pack: use Federal (MUTCD 2023)/SVGs/COMBINATION_HORIZONTAL_ALIGNMENT_INTERSECTION_W1-10bL.svg (was: size 36 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check)",Original PDFs/shsd-2012-section2.pdf#page=16
W1-10cR,CLSIGN,Warning Signs,,,"same code as the base pack: use Federal (MUTCD 2023)/SVGs/COMBINATION_HORIZONTAL_ALIGNMENT_INTERSECTION_W1-10cR.svg (was: size 36 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check)",Original PDFs/shsd-2012-section2.pdf#page=17
W1-10cL,CLSIGN,Warning Signs,,,"same code as the base pack: use Federal (MUTCD 2023)/SVGs/COMBINATION_HORIZONTAL_ALIGNMENT_INTERSECTION_W1-10cL.svg (was: size 36 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check)",Original PDFs/shsd-2012-section2.pdf#page=17
W1-10cL,CLSIGN,Warning Signs,,,"same code as the base pack: use Federal (MUTCD 2023)/SVGs/COMBINATION_HORIZONTAL_ALIGNMENT_INTERSECTION_W1-10cL.svg (was: size 36 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check)",Original PDFs/shsd-2012-section2.pdf#page=17
W1-10cL,CLSIGN,Warning Signs,,,"same code as the base pack: use Federal (MUTCD 2023)/SVGs/COMBINATION_HORIZONTAL_ALIGNMENT_INTERSECTION_W1-10cL.svg (was: size 36 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check)",Original PDFs/shsd-2012-section2.pdf#page=17
W1-10dR,CLSIGN,Warning Signs,,,"same code as the base pack: use Federal (MUTCD 2023)/SVGs/COMBINATION_HORIZONTAL_ALIGNMENT_INTERSECTION_W1-10dR.svg (was: size 36 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check)",Original PDFs/shsd-2012-section2.pdf#page=18
W1-10dL,CLSIGN,Warning Signs,,,"same code as the base pack: use Federal (MUTCD 2023)/SVGs/COMBINATION_HORIZONTAL_ALIGNMENT_INTERSECTION_W1-10dL.svg (was: size 36 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check)",Original PDFs/shsd-2012-section2.pdf#page=18
